Campaign name,Ad set name,Results,CTR (all),Result rate,Amount spent (INR),Cost per result,Frequency,"CPM (cost per 1,000 impressions)",Impressions,Clicks (all),time,Date,Day of Week,Type of Day
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.0,0.0,20.66,,1 to 2,137.73333333,150,3,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,3.65853659,1.219512195122,9.85,9.85,1 to 2,120.12195122,82,3,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.18627451,0.24509803921569,40.0,40.0,1 to 2,98.03921569,408,13,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.28227571,0.21881838074398,44.66,44.66,1 to 2,97.72428884,457,15,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.89256198,0.20661157024792998,46.04,46.04,1 to 2,95.12396694,484,14,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.90178571,0.0,47.95,,1 to 2,107.03125,448,13,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.98507463,0.24875621890547,37.73,37.73,1 to 2,93.85572139,402,12,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.34261838,0.55710306406685,36.24,18.12,1 to 2,100.94707521,359,12,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.6939314,0.26385224274406,37.8,37.8,1 to 2,99.73614776,379,14,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.01507538,0.50251256281407,40.89,20.445,1 to 2,102.73869347,398,12,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.99750623,0.0,38.85,,1 to 2,96.88279302,401,4,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.24740125,0.0,48.91,,1 to 2,101.68399168,481,6,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,4.0,3.61173815,0.9029345372460501,53.15,13.2875,1 to 2,119.97742664,443,16,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.26244344,0.0,46.01,,1 to 2,104.09502262,442,10,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.73831776,0.37383177570092996,64.94,32.47,1 to 2,121.38317757,535,20,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.08333333,0.0,9.84,,1 to 2,102.5,96,2,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.15053763,0.0,10.89,,1 to 2,117.09677419,93,2,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.5,0.0,11.63,,1 to 2,145.375,80,2,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.61290323,0.0,7.45,,1 to 2,120.16129032,62,1,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.4587156,0.0,23.26,,1 to 2,106.69724771,218,1,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.29885057,0.0,13.5,,1 to 2,155.17241379,87,2,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.91743119,0.0,12.27,,1 to 2,112.56880734,109,1,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.82926829,0.0,17.38,,1 to 2,105.97560976,164,3,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.30578512,0.0,17.04,,1 to 2,140.82644628,121,4,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,4.08163265,1.0204081632653001,23.37,23.37,1 to 2,238.46938776,98,4,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.72108844,0.0,17.69,,1 to 2,120.34013605,147,4,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,25.0,0.0,0.68,,1 to 2,170.0,4,1,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.74626866,0.0,11.93,,1 to 2,89.02985075,134,1,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,5.28,,1 to 2,114.78260870000001,46,0,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.94339623,0.0,13.8,,1 to 2,130.18867925,106,1,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.29,,1 to 2,80.625,16,0,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,2.68199234,0.57471264367816,55.3,18.433333333333,1 to 2,105.93869732,522,14,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,3.61663653,0.54249547920434,50.49,16.83,1 to 2,91.30198915,553,20,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,3.35097002,0.0,59.75,,1 to 2,105.37918871,567,19,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.94117647,0.17301038062284,56.78,56.78,1 to 2,98.23529412,578,17,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,3.59937402,0.46948356807512,54.2,18.066666666667,1 to 2,84.8200313,639,23,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.77,,1 to 2,122.76595745,47,0,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.09,,1 to 2,77.85714286,14,0,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.81,,1 to 2,122.17391304,23,0,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,20.68,,1 to 2,120.23255814,172,0,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.22199593,0.20366598778004003,42.82,42.82,1 to 2,87.20977597,491,6,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.55319149,0.0,42.19,,1 to 2,89.76595745,470,12,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.58215962,0.46948356807512,45.68,22.84,1 to 2,107.23004695,426,11,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,3.43137255,0.0,45.47,,1 to 2,111.44607843,408,14,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.23,,1 to 2,57.5,4,0,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.01,,1 to 2,10.0,1,0,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,11.02,,1 to 2,94.18803419,117,0,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.3,,1 to 2,60.0,5,0,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.52112676,0.7042253521126801,19.31,19.31,1 to 2,135.98591549,142,5,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.32,,1 to 2,80.0,4,0,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.27388535,0.0,15.35,,1 to 2,97.77070064,157,2,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,9.09090909,4.5454545454545,2.67,2.67,1 to 2,121.36363636,22,2,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,4.0,0.6666666666666701,34.91,17.455,1 to 2,116.36666667,300,12,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,4.45205479,0.34246575342465996,27.98,27.98,1 to 2,95.82191781,292,13,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,6.40569395,1.067615658363,42.49,14.163333333333002,1 to 2,151.20996441,281,18,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.45454545,0.0,22.09,,1 to 2,80.32727273,275,4,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,4.84848485,1.2121212121212,25.38,12.69,1 to 2,153.81818182,165,8,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.89,,1 to 2,189.0,10,0,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.39,,1 to 2,130.0,3,0,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.49253731,0.0,5.03,,1 to 2,75.07462687,67,1,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.12359551,0.0,13.26,,1 to 2,74.49438202,178,2,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,2.5210084,0.8403361344537801,13.84,13.84,1 to 2,116.30252101,119,3,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.09278351,0.0,9.95,,1 to 2,102.57731959,97,3,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,1.98019802,0.4950495049505,15.58,15.58,1 to 2,77.12871287,202,4,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,5.95238095,0.0,9.85,,1 to 2,117.26190476,84,5,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,2.0,26.92307692,7.6923076923077,4.49,2.245,1 to 2,172.69230769,26,7,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,6.06060606,0.75757575757576,11.97,11.97,1 to 2,90.68181818,132,8,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,2.0,11.11111111,2.4691358024691,8.42,4.21,1 to 2,103.95061728,81,9,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.44247788,0.0,20.59,,1 to 2,91.10619469,226,1,6) 8 PM - 12 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.81690141,0.0,8.22,,1 to 2,115.77464789,71,2,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,12.54,,1 to 2,114.0,110,0,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.2,,1 to 2,200.0,1,0,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.42,,1 to 2,105.0,4,0,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.11,,1 to 2,55.0,2,0,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.19,,1 to 2,190.0,1,0,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,5.98290598,0.0,13.72,,1 to 2,117.26495726,117,7,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.05,,1 to 2,16.66666667,3,0,5) 5 PM - 8 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.4,,1 to 2,80.0,5,0,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.09,,1 to 2,181.66666667,6,0,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.95,,1 to 2,190.0,5,0,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.03,,1 to 2,15.0,2,0,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.51,,1 to 2,255.0,2,0,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.46,,1 to 2,115.0,4,0,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,4.90956072,0.51679586563308,44.45,22.225,1 to 2,114.85788114,387,19,3) 10 AM - 1 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.23450135,0.26954177897574,40.59,40.59,1 to 2,109.40700809,371,12,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.28767123,0.27397260273973,34.03,34.03,1 to 2,93.23287671,365,12,4) 1 PM - 5 PM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,4.67032967,0.8241758241758199,51.67,17.223333333333002,1 to 2,141.95054945,364,17,7) 12 AM - 4 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,7.0,1.0,15.53,15.53,1 to 2,155.3,100,7,2) 7 AM - 10 AM,2019-11-07,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.42,,1 to 2,109.23076923,13,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.15,,1 to 2,143.33333333,15,0,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.22,,1 to 2,110.90909091,11,0,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.61,,1 to 2,233.75,24,0,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,2.0,3.38983051,0.6779661016949201,31.19,15.595,1 to 2,105.72881356,295,10,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.38345865,0.37593984962406,30.01,30.01,1 to 2,112.81954887,266,9,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.41880342,0.42735042735042994,29.31,29.31,1 to 2,125.25641026,234,8,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.65,,1 to 2,216.66666667,3,0,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,1.58102767,0.39525691699605,26.6,26.6,1 to 2,105.13833992,253,4,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.39805825,0.0,19.09,,1 to 2,92.66990291,206,7,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.50877193,0.0,17.93,,1 to 2,104.85380117,171,6,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.24324324,0.0,21.42,,1 to 2,115.78378378,185,6,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.46820809,0.0,28.41,,1 to 2,164.21965318,173,6,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.40136054,0.0,15.48,,1 to 2,105.30612245,147,5,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.58064516,0.0,25.27,,1 to 2,163.03225806,155,4,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.84615385,0.0,12.54,,1 to 2,120.57692308,104,4,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,15.78947368,5.2631578947368,1.85,1.85,1 to 2,97.36842105,19,3,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.21212121,0.0,24.49,,1 to 2,148.42424242,165,2,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,5.26315789,0.0,3.64,,1 to 2,191.57894737,19,1,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,19.82,,1 to 2,107.71739129999999,184,0,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.03,,1 to 2,30.0,1,0,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.28,,1 to 2,280.0,1,0,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.97,,1 to 2,161.66666667,6,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.56,,1 to 2,130.0,12,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.25409836,0.0,51.0,,1 to 2,104.50819672,488,11,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.62,,1 to 2,77.5,8,0,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.14,,1 to 2,35.0,4,0,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.58,,1 to 2,143.63636364,11,0,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,3.86007238,0.36188178528347,105.1,35.033333333333005,1 to 2,126.77925211,829,32,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.55029586,0.29585798816568,47.69,47.69,1 to 2,141.09467456,338,12,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,6.12244898,0.5102040816326501,24.51,24.51,1 to 2,125.05102041,196,12,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,3.0,8.0,1.3333333333333,24.24,8.08,1 to 2,107.73333333,225,18,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,1.0,200.0,100.0,0.04,0.04,1 to 2,40.0,1,2,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,50.0,0.0,0.08,,1 to 2,40.0,2,1,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.63,,1 to 2,90.0,7,0,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.2,,1 to 2,66.66666667,3,0,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.36,,1 to 2,90.0,4,0,6) 8 PM - 12 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.51177394,0.15698587127159,75.2,75.2,1 to 2,118.0533752,637,16,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.06,,1 to 2,20.0,3,0,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.13,,1 to 2,43.33333333,3,0,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.48,,1 to 2,160.0,3,0,5) 5 PM - 8 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.23,,1 to 2,76.66666667,3,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.29,,1 to 2,145.0,2,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.44,,1 to 2,440.0,1,0,4) 1 PM - 5 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.08,,1 to 2,40.0,2,0,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.44,,1 to 2,220.0,2,0,2) 7 AM - 10 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.43,,1 to 2,107.5,4,0,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.2,,1 to 2,240.0,5,0,7) 12 AM - 4 AM,2019-11-06,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,5.0,3.76175549,0.78369905956113,78.86,15.772,1 to 2,123.60501567,638,24,3) 10 AM - 1 PM,2019-11-06,3. Wednesday,Weekday
